.35710407239819, 3.384627092846271
.38805429864253387, 3.362709284627093
.4206334841628959, 3.307914764079148
.4532126696832579, 3.234855403348554
.4857918552036199, 3.158143074581431
.5167420814479638, 3.088736681887367
.5509502262443439, 3.022983257229833
.5835294117647059, 2.964535768645358
.6161085972850678, 2.9133942161339426
.3241054968996146, 3.3513092620779075
.3005383777442601, 3.276438919894019
.6474987430869785, 2.87272629047109
.6802308530249708, 2.8404292801172555
.7116536785654434, 2.815472499389293
.7450404307021955, 2.7949198564368527
.7777725406401879, 2.7787713512599357
.8105046505781802, 2.765558937933367
.8432367605161725, 2.752346524606798
.874659586056645, 2.743538249055753
.908700980392157, 2.7347299735047073
.9401238059326297, 2.725921697953661
.972855915870622, 2.720049514252964
1.0055880258086142, 2.714177330552267
1.0383201357466066, 2.70830514685157
1.0710522456845988, 2.702432963150873
1.1031297134238312, 2.699496871300524
1.1358618233618236, 2.6950927335250014
1.1679392911010561, 2.6906885957494784
1.2013260432378083, 2.689220549824304
1.2347127953745603, 2.6848164120487814
1.265480978716273, 2.683348366123607
1.2982130886542652, 2.6804122742732583
1.3309451985922576, 2.6774761824229096
1.36367730853025, 2.6760081364977357
1.3957547762694826, 2.673072044647387
1.4284868862074748, 2.6716039987222127
1.461873638344227, 2.6701359527970383
1.4939511060834593, 2.668667906871864
1.5260285738226917, 2.66719986094669
1.558760683760684, 2.6642637690963413
1.5914927936986765, 2.662795723171167
